fips_code,duration_h_mean,duration_h_max,duration_h_sum,max_outage_rate_mean,max_outage_rate_max,mean_outage_rate_mean,PSVI_score,PSVI_rating
18159,19.62837838,142.5,726.25,0.010066256,0.122087379,0.007490177,0.0233514,Moderate
18161,15.975,82.25,958.5,0.01236745,0.104771784,0.010608864,0.027166954,Major
18163,2.605882353,54.25,443,0.007470626,0.127885974,0.005275094,0.014026632,Minor
18165,16.26153846,123.25,1057,0.018927794,0.238679245,0.013890783,0.033988686,Major
18167,5.359375,73.75,686,0.013076871,0.364357989,0.008613501,0.024415424,Moderate
18169,16.8375,93,673.5,0.008964686,0.055352836,0.007480965,0.019858735,Moderate
18171,73.775,375.5,1475.5,0.052068696,0.580796253,0.044738362,0.068773193,Extreme
18173,5.944954128,68.75,1296,0.021414078,0.713844876,0.011674657,0.043307726,Severe
18175,16.64705882,72,849,0.01950826,0.107169145,0.016007847,0.027484968,Major
18177,9.609649123,66.75,547.75,0.008138606,0.055011081,0.006182909,0.016015421,Minor
18179,43.32142857,226,1213,0.006629752,0.041459728,0.004448178,0.033404883,Major
18181,11.46370968,66,710.75,0.025043468,0.324103601,0.022857428,0.029954675,Major
18183,7.228873239,42.25,513.25,0.023223967,0.210267931,0.018011375,0.022409463,Moderate
19001,18.1875,94.5,1382.25,0.017775384,0.232965257,0.012009651,0.038984721,Severe
19003,18.68493151,107,1364,0.031148397,0.216305062,0.021438193,0.043557359,Severe
19005,15.88577586,182.5,1842.75,0.011008043,0.18943299,0.008216519,0.047255353,Severe
19007,9.838235294,105.25,1505.25,0.015836299,0.315742283,0.009257202,0.041440462,Severe
19009,18.72959184,85.75,917.75,0.019256842,0.197778262,0.013860309,0.029952167,Major
19011,7.502212389,56.5,847.75,0.008282121,0.131892208,0.006678314,0.022701096,Moderate
19013,2.7,20,216,0.009321398,0.116911264,0.006541358,0.009260414,Minor
19015,6.194117647,34,526.5,0.007654292,0.136899131,0.006208993,0.015652987,Minor
19017,11.29508197,102,689,0.008031353,0.065344626,0.005864272,0.019761612,Moderate
19019,12.16803279,66.75,742.25,0.008840625,0.133669498,0.006372202,0.021153626,Moderate
19021,16.21969697,140.5,535.25,0.006769411,0.076895565,0.005722453,0.017763621,Minor
19023,10.24801587,67.25,1291.25,0.015785473,0.392681028,0.010743422,0.037668007,Severe
19025,17.67105263,112,1007.25,0.01657364,0.396714379,0.011616073,0.033926079,Major
19027,12.84166667,53.5,385.25,0.011002533,0.115402513,0.008103256,0.014458502,Minor
19029,10.81967213,72,660,0.012382407,0.102213073,0.009666912,0.020650758,Moderate
19031,8.7,72.75,696,0.015459307,0.384315907,0.008975058,0.025562579,Moderate
19033,7.424342105,117,564.25,0.006456633,0.0577202,0.004756724,0.016876663,Minor
19035,18.5952381,117.5,781,0.014823798,0.125761124,0.009866291,0.025317732,Moderate
19037,11.86363636,71.25,652.5,0.013001477,0.146152972,0.00881651,0.021063914,Moderate
19039,16.60670732,76.5,1361.75,0.016462427,0.288822032,0.012441486,0.038637586,Severe
19041,9.375,89,131.25,0.006227822,0.024187124,0.005547421,0.00747345,Minor
19043,12.98969072,97,1260,0.007826431,0.088684729,0.006205714,0.031196839,Major
19045,3.668141593,28.25,414.5,0.010419859,0.167784501,0.007659127,0.014528445,Minor
19047,23.16964286,127.75,1297.5,0.007977683,0.098598968,0.006190587,0.033250355,Major
19049,4.213636364,23.5,231.75,0.014320909,0.083864535,0.009962593,0.011053087,Minor
19051,22.49568966,170,1304.75,0.015750174,0.125841751,0.01128718,0.037498598,Severe
19053,21.04829545,166.5,1852.25,0.014884316,0.230398376,0.011597792,0.049328857,Severe
19055,12.65882353,115,1076,0.016672846,0.346337753,0.014161824,0.03503522,Major
19057,5.786184211,49.75,879.5,0.015531767,0.425222139,0.009411427,0.029117052,Major
19059,10.99468085,71.5,516.75,0.017508306,0.275724887,0.009777612,0.021271634,Moderate
19061,3.971590909,30,349.5,0.007803622,0.137288661,0.005696008,0.011938004,Minor
19063,12.34821429,78.5,345.75,0.004333136,0.032697095,0.003593577,0.010817893,Minor
19065,15.70774648,98.5,1115.25,0.009917075,0.140220662,0.006824627,0.029774453,Major
19067,9.358870968,60.75,580.25,0.014443724,0.209576742,0.006601159,0.019976611,Moderate
19069,19.57180851,309.25,1839.75,0.015037792,0.215692355,0.009768814,0.05201346,Severe
19071,17.07653061,93.5,836.75,0.008335879,0.083710407,0.006293243,0.023063089,Moderate
19073,19.50632911,120,1541,0.021875479,0.682040711,0.013024818,0.049851614,Severe
19075,17.26948052,126.75,1329.75,0.01290032,0.10582872,0.0096596,0.035496388,Major
19077,16.50986842,117.5,1254.75,0.011764734,0.151492947,0.009722447,0.034156723,Major
19079,13.32291667,85.75,639.5,0.010664185,0.113739571,0.00933812,0.020410781,Moderate
19081,17.140625,94,1097,0.021959385,0.3224497,0.016477719,0.036387427,Major
19083,17.37765957,64.75,816.75,0.015631724,0.327800251,0.006821086,0.026885394,Moderate
19085,14.97685185,82.5,808.75,0.025816577,0.268343357,0.020698766,0.031374635,Major
19087,10.5,58.75,714,0.021204261,0.27532097,0.01407543,0.026475063,Moderate
19089,12.83544304,82.5,1014,0.015432749,0.222018654,0.011736099,0.030587523,Major
19091,11.97457627,69.5,706.5,0.011701492,0.172919015,0.006804949,0.021736089,Moderate
19093,30.70212766,146.5,1443,0.040196379,0.381405339,0.031065218,0.052707577,Severe
19095,8.860606061,69.75,1462,0.022379533,0.431030445,0.015498476,0.043923532,Severe
19097,10.86320755,76,575.75,0.009449699,0.145126698,0.005800191,0.018240425,Minor
19099,6.24744898,43,612.25,0.017285214,0.373255076,0.008846443,0.023303746,Moderate
19101,9.544117647,45.25,973.5,0.037831536,0.787212498,0.025226875,0.043887753,Severe
19103,4.1075,28.25,410.75,0.006910623,0.036203252,0.005463739,0.01150736,Minor
19105,12.14912281,111.75,692.5,0.010906746,0.137738483,0.00824453,0.022184438,Moderate
19107,8.668803419,76.5,1014.25,0.030707646,0.684512703,0.014546527,0.040281835,Severe
19109,9.260638298,61.5,435.25,0.012704228,0.122601778,0.009180494,0.016177327,Minor
19111,6.658256881,44.5,725.75,0.01374911,0.118965517,0.01078566,0.0218403,Moderate
19113,2.174698795,20.5,180.5,0.005858153,0.054668593,0.004496776,0.006562436,Minor
19115,11.94417476,93.25,1230.25,0.012557511,0.200568058,0.0084319,0.033448074,Major
19117,17.91544118,100.75,1218.25,0.00856083,0.121409336,0.006984032,0.031424327,Major
19119,23.08333333,86,484.75,0.051480051,0.12951913,0.044134505,0.033982849,Major
19121,12.83641975,118.75,1039.75,0.013346766,0.152809854,0.010950713,0.030457259,Major
19123,10.93674699,46.25,907.75,0.017740794,0.425407116,0.011088401,0.030607636,Major
19125,9.727941176,63.25,661.5,0.013420692,0.170369379,0.009641644,0.021545177,Moderate
19127,11.29504505,64.75,1253.75,0.010211689,0.095813527,0.007510001,0.031084453,Major
19129,15.25,86.75,838.75,0.024764006,0.267868089,0.017803202,0.031233656,Major
19131,15.6637931,87.75,908.5,0.009287502,0.079994711,0.007014591,0.024570865,Moderate
19133,37.005,219,1850.25,0.009928296,0.088803089,0.00712113,0.047326299,Severe
19135,14.95833333,140.5,2602.75,0.01960119,0.342241558,0.015546857,0.066432082,Extreme
19137,13.86038961,93.75,1067.25,0.01391147,0.224427481,0.010862008,0.031472156,Major
19139,6.15,34.25,430.5,0.007941639,0.062885689,0.006052001,0.012820609,Minor
19141,16.1097561,81,660.5,0.025317138,0.193548387,0.018163545,0.026843249,Moderate
19143,29.94444444,89,269.5,0.017186251,0.079136691,0.017067677,0.016468297,Minor
19145,11.73717949,61.75,457.75,0.009697515,0.10682255,0.007273009,0.015469605,Minor
19147,18.98469388,95,930.25,0.025308917,0.364851647,0.01980596,0.035207327,Major
19149,15.31132075,93.5,811.5,0.010693832,0.119708507,0.007487157,0.023733016,Moderate
19151,22.76754386,98,1297.75,0.02336428,0.317639674,0.016003582,0.040758594,Severe
19153,2.859913793,34.5,331.75,0.009972075,0.109290436,0.005794632,0.011763704,Minor
19155,5.386160714,73.5,603.25,0.013391972,0.241487295,0.007751644,0.02103545,Moderate
19157,6.882653061,55.5,674.5,0.019234632,0.224294686,0.015369747,0.024658841,Moderate
19159,13.60925926,111.25,1837.25,0.027969027,0.641597697,0.017424059,0.056868915,Extreme
19161,25.5106383,134.5,1199,0.043554443,0.251372549,0.033358304,0.046899067,Severe
19163,2.925373134,37.75,196,0.011607315,0.145855427,0.006846461,0.010252545,Minor
19165,15.69666667,115.25,1177.25,0.022345588,0.154436734,0.013322821,0.03559144,Major
19167,11.12254902,83.5,567.25,0.013898087,0.190456746,0.008986528,0.020491098,Moderate
19169,5.37755102,49,263.5,0.008972348,0.083785757,0.007719275,0.010745159,Minor
19171,9.466981132,72.25,1505.25,0.01537031,0.53258427,0.008506646,0.043248594,Severe
19173,12.13013699,115.25,885.5,0.014970105,0.365524862,0.012716806,0.030890784,Major
19175,14.33791209,121.75,1304.75,0.015240114,0.239323732,0.008664039,0.036836357,Major
19177,20.39705882,144.5,1733.75,0.024493485,0.420230474,0.015941885,0.051930304,Severe
19179,5.545652174,39.5,637.75,0.010907779,0.156367713,0.007567664,0.019171745,Moderate
19181,7.92721519,47.5,626.25,0.010025689,0.118752637,0.007215981,0.018474985,Moderate
19183,10.52403846,80,1094.5,0.021993373,0.566697145,0.012029288,0.038060839,Severe
19185,17.65,112.25,1676.75,0.038520856,0.496126642,0.027233243,0.056280553,Extreme
19187,6.692528736,49.5,582.25,0.00840795,0.172122144,0.004989551,0.017516528,Minor
19189,15.80555556,121.25,711.25,0.00551974,0.044747819,0.004601119,0.019776263,Moderate
19191,9.903645833,71,950.75,0.01130899,0.173225024,0.007622502,0.026557428,Moderate
19193,4.731012658,45,373.75,0.011419312,0.145626233,0.008638131,0.014311796,Minor
19195,18.17372881,90.5,1072.25,0.014641458,0.21425163,0.011721281,0.031858083,Major
19197,8.717948718,52,340,0.019269249,0.218381288,0.011960901,0.017315744,Minor
20001,44.26,176.5,1106.5,0.020375335,0.239236713,0.017878923,0.038528323,Severe
20003,47.42948718,301,1849.75,0.035660713,0.13642596,0.020654565,0.058694267,Extreme
20005,19.19444444,117.25,1900.25,0.01516989,0.094074844,0.010073782,0.046887763,Severe
20007,34.71428571,133,486,0.006629734,0.053401144,0.005285799,0.016902084,Minor
20009,5.689655172,89.25,660,0.015582269,0.530431207,0.008896578,0.027113181,Major
20011,14.22222222,105,768,0.03577334,0.833568805,0.03344837,0.043468229,Severe
20013,43.96875,534.25,2110.5,0.015768856,0.077195467,0.011526054,0.062507929,Extreme
20015,4.850840336,23.75,577.25,0.010289293,0.139651894,0.006727654,0.017040408,Minor
20017,815.59375,2384.75,6524.75,0.083691756,0.270967742,0.008161116,0.240939781,Extreme
20021,76.15384615,293.75,3960,0.025864984,0.379916705,0.017614897,0.101392946,Extreme
20023,8.848837209,208.25,1141.5,0.009245261,0.208891013,0.004750593,0.033075825,Major
20027,57.48333333,224,862.25,0.006039523,0.022648213,0.005831714,0.026975864,Major
20029,4.70703125,46.75,301.25,0.011787527,0.133848365,0.011130086,0.013387388,Minor
20031,26.23584906,110.25,1390.5,0.022021585,0.181669394,0.013412208,0.040358591,Severe
20035,10.72348485,55.25,707.75,0.008610934,0.070847979,0.006144635,0.019201904,Moderate
20037,6.504273504,43.25,761,0.008556662,0.09968572,0.005632266,0.020044872,Moderate
20039,8.320783133,113.75,1381.25,0.012840437,0.403781513,0.007439034,0.039328929,Severe
20041,23.67073171,120.75,1941,0.017523945,0.197693133,0.010020974,0.049815661,Severe
20043,869.5,2132.5,7825.5,0.113591652,0.474980754,0.01266724,0.272187925,Extreme
20045,3.320945946,50.5,491.5,0.010112978,0.295943205,0.006119482,0.017891758,Minor
20047,45.05660377,309.75,2388,0.036265906,0.493410853,0.018010858,0.073668755,Extreme
20049,787.85,2349,7878.5,0.135078219,0.719614922,0.016132309,0.283939237,Extreme
20051,14.58796296,535,1575.5,0.010022627,0.141747247,0.007170166,0.049656195,Severe
20053,986.5833333,1309,2959.75,0.005663049,0.009910335,0.003897716,0.130468466,Extreme
20055,9.743243243,64,360.5,0.010556735,0.081019017,0.007447399,0.013421584,Minor
20059,11.21785714,77.25,785.25,0.01697772,0.122505651,0.014503413,0.025509794,Moderate
20061,15.8875,113,953.25,0.020694463,0.385113057,0.014560015,0.034165703,Major
20063,36.99390244,169,1516.75,0.011064322,0.16796753,0.009591146,0.041394997,Severe
20065,20.99489796,240.75,3086.25,0.011776827,0.4332999,0.007053017,0.076359631,Extreme
20069,51.78125,233,414.25,0.0340441,0.069299733,0.030901389,0.030079037,Major
20071,42.81343284,264.5,2868.5,0.054045914,0.765321375,0.031163803,0.092020688,Extreme
20073,15.68112245,98.25,1536.75,0.017764843,0.625866051,0.013409469,0.047543518,Severe
20075,20.38486842,175.25,1549.25,0.017241837,0.300974135,0.01190756,0.045108632,Severe
20077,18.14534884,66.75,780.25,0.013643865,0.144842721,0.009790064,0.02401735,Moderate
20079,8.213157895,71,780.25,0.02097171,0.567804428,0.008375647,0.030633959,Major
20083,35.56603774,180.75,1885,0.029249965,0.507444169,0.016981589,0.058765295,Extreme
20085,13.90625,54.25,222.5,0.00554676,0.021255507,0.004256001,0.008114206,Minor
20087,18.59593023,200,1599.25,0.013812509,0.149098196,0.008942705,0.043246116,Severe
20089,32.56896552,133,944.5,0.016506784,0.189640769,0.010708331,0.030828591,Major
20091,3.519083969,66,461,0.005792406,0.1182086,0.00346782,0.013838162,Minor
20093,13.08974359,92.25,1021,0.032043339,0.616356877,0.019129721,0.041320256,Severe
20095,32.12903226,297.25,996,0.009689293,0.086134969,0.005209917,0.031900197,Major
20099,9.965517241,97.25,578,0.016251984,0.331361893,0.009535514,0.023493187,Moderate
20103,5.229032258,33.5,810.5,0.011118672,0.226397231,0.006128113,0.02305951,Moderate
20105,450.1666667,1555.25,5402,0.067939051,0.260131951,0.012868354,0.181705804,Extreme
20107,28.0625,164.5,1571.5,0.02558819,0.124865447,0.015630275,0.045773749,Severe
20109,21.19476744,121,1822.75,0.025538399,0.50353453,0.021046657,0.055534305,Extreme
20111,8.9,95,845.5,0.010556731,0.188915156,0.005803838,0.02472266,Moderate
20113,30.25862069,206.75,877.5,0.006302445,0.027613498,0.005416142,0.025816317,Moderate
20115,922.9722222,2367.25,8306.75,0.090277778,0.343333333,0.010283645,0.282310467,Extreme
20117,25.18055556,120.25,906.5,0.022847993,0.468832995,0.010350342,0.034475397,Major
20121,7.047169811,30.75,747,0.009660603,0.107395498,0.006514951,0.020006071,Moderate
20123,39.28409091,190.25,864.25,0.02769295,0.084984209,0.025270846,0.034994495,Major
20125,6.574561404,51.5,374.75,0.013329462,0.185155466,0.00989323,0.015762185,Minor
20127,942.4375,2321.5,7539.5,0.146375942,0.576079507,0.013884822,0.282663321,Extreme
20129,48.27777778,123.25,434.5,0.018981881,0.129853322,0.018642655,0.022646916,Moderate
20131,50.63461538,261.5,658.25,0.009546965,0.036902201,0.006314322,0.02468675,Moderate
20133,73.546875,327,1176.75,0.019005874,0.070843717,0.017576347,0.042171247,Severe
20135,41.375,127.25,662,0.021454511,0.109327217,0.015494089,0.026498775,Moderate
20137,5.683673469,67.5,557,0.007325936,0.107813776,0.005422554,0.01643425,Minor
20139,17.06746032,126.5,1075.25,0.020748126,0.17389261,0.014116647,0.034023233,Major
20141,30.90086207,300,1792.25,0.021369129,0.474326059,0.007998989,0.05571613,Extreme
20143,824.35,2340.5,8243.5,0.112824675,0.6875,0.006158213,0.285041622,Extreme
20145,19.35204082,139.5,1896.5,0.012390041,0.226998101,0.008633123,0.048256638,Severe
20147,4.905844156,143.5,1511,0.0126258,0.417762103,0.005683341,0.042236081,Severe
20149,19.91818182,118.25,1095.5,0.020514493,0.170287044,0.013321321,0.034059293,Major
20151,327.0357143,851.25,2289.25,0.014231864,0.042003231,0.010904229,0.083987409,Extreme
20153,9.69279661,123.75,1143.75,0.013396056,0.431046431,0.006923381,0.035364193,Major
20155,5.326388889,87.25,575.25,0.015160118,0.533802489,0.00827323,0.025217928,Moderate
20157,15.86931818,151,1396.5,0.010675689,0.282883875,0.006639806,0.038602775,Severe
20159,21.07936508,162.25,1328,0.025796239,0.278418782,0.021702795,0.044074524,Severe
20161,7.213963964,120,800.75,0.01364372,0.184512793,0.008953919,0.025663535,Moderate
20163,19.54205607,203.75,2091,0.011409475,0.3245497,0.00777929,0.054571213,Severe
20165,41.63970588,407.75,2831.5,0.023258751,0.320858896,0.015688066,0.079082727,Extreme
20167,40.265625,169.25,1288.5,0.032863006,0.232695888,0.022627863,0.045302238,Severe
20169,9.418604651,152,810,0.015364952,0.543957805,0.007009196,0.031478344,Major
20171,8.320454545,118.5,915.25,0.009134912,0.214133591,0.005831781,0.026687822,Moderate
20173,2.5375,38.25,406,0.006248813,0.080998743,0.00372944,0.011692217,Minor
20177,3.375739645,46,570.5,0.008083518,0.17228326,0.00432613,0.016863642,Minor
20179,23.07954545,290.25,1523.25,0.025597894,0.3692679,0.011852194,0.050221012,Severe
20181,10.62,90.25,531,0.010017562,0.08570425,0.008906426,0.01769496,Minor
20183,6.897286822,143,889.75,0.010907365,0.500927644,0.006328788,0.031054257,Major
20185,29.59375,192,1657.25,0.049021635,0.625389755,0.029273754,0.062719521,Extreme
20191,18.89,112.75,1416.75,0.01185671,0.15136226,0.00870208,0.037096973,Major
20193,12.39344262,109,756,0.008406102,0.07085238,0.007246193,0.021732518,Moderate
20195,110.6973684,504.25,2103.25,0.089406685,0.846181047,0.022853019,0.09244792,Extreme
20197,885.0833333,2372.75,7965.75,0.153447436,0.48841578,0.011431631,0.289818006,Extreme
20199,40.13157895,446.5,2287.5,0.035012153,0.518305815,0.029924417,0.077499992,Extreme
20201,29.95666667,288.5,2246.75,0.01646995,0.216524217,0.010655927,0.060355093,Extreme
20203,26.25446429,248,1470.25,0.038267839,0.984607746,0.029885688,0.062987317,Extreme
20205,61.96875,290.25,991.5,0.019679452,0.064386597,0.017572004,0.037244885,Major
20207,916.6666667,2368,8250,0.10532755,0.616116116,0.006088799,0.286905563,Extreme
20209,3.012195122,39,1235,0.013593516,0.293012583,0.009110076,0.033445228,Major
21001,27.26530612,143.25,1336,0.011843278,0.090893588,0.008476858,0.035744282,Major
21003,16.42857143,126.25,1955,0.023201487,0.344244682,0.015650363,0.054293878,Severe
21005,7.739726027,82.25,1130,0.011733942,0.466023258,0.006914579,0.034105533,Major
21007,25.74675325,233,1982.5,0.022874256,0.555780113,0.010433856,0.059492529,Extreme
21009,9.155769231,68.25,1190.25,0.007110106,0.249224762,0.004665601,0.030639935,Major
21011,11.57089552,113.75,1550.5,0.021087133,0.540065462,0.01316872,0.047538832,Severe
21013,6.90625,85.5,1160.25,0.016894215,0.264456438,0.008937235,0.033568218,Major
21015,3.272,34.75,409,0.007352539,0.135266539,0.005961873,0.0131247,Minor
21017,7.186688312,106,1106.75,0.010370514,0.335647912,0.006145721,0.032025189,Major
21019,5.433615819,108.25,961.75,0.011248989,0.511339342,0.005666171,0.031612453,Major
21021,14.25,94,926.25,0.020528913,0.277833563,0.011085058,0.030897173,Major
21023,20.73630137,71.75,1513.75,0.026116015,0.564850223,0.014706427,0.047856577,Severe
21025,10.1,112.75,1969.5,0.015428941,0.248989265,0.010017306,0.04988669,Severe
21027,7.37398374,70,907,0.010710951,0.192909551,0.008377472,0.025876513,Moderate
21029,4.084586466,74.25,1086.5,0.009991294,0.309119088,0.006557765,0.030374309,Major
21031,14.42481203,175,1918.5,0.017499321,0.498862667,0.009704291,0.054312914,Severe
21033,20.89759036,116.5,1734.5,0.014839146,0.343586896,0.011511785,0.047268881,Severe
21035,9.961363636,98.25,1095.75,0.02022766,0.398673239,0.014825048,0.036490642,Major
21037,7.004761905,62.75,735.5,0.012348927,0.136413418,0.009843058,0.022234414,Moderate
21039,32.47177419,207,2013.25,0.024105306,0.254069923,0.019791912,0.057924258,Extreme
21041,35.36337209,160,3041.25,0.016467225,0.142924603,0.010530344,0.071886689,Extreme
21043,8.814220183,131.5,1921.5,0.011352653,0.454426179,0.007126742,0.050636191,Severe
21045,13.34831461,93.25,1188,0.019358732,0.152811201,0.013734912,0.034599817,Major
21047,7.204545455,114,1109.5,0.0089102,0.281148413,0.006877176,0.031396589,Major
21049,9.25990099,125.5,935.25,0.00982153,0.19261035,0.005013151,0.026972119,Major
21051,12.01041667,135.25,2594.25,0.010752525,0.380621463,0.006469985,0.062740544,Extreme
21053,14.88715278,145,2143.75,0.02980205,0.786556927,0.018910495,0.066381217,Extreme
21055,19.66558442,143,1514.25,0.015199615,0.500740741,0.007621591,0.044927141,Severe
21057,41.14044944,211.25,3661.5,0.036169765,0.281193308,0.020900228,0.093702245,Extreme
21059,3.422580645,44.75,530.5,0.011141695,0.182088358,0.007473718,0.017497534,Minor
21061,16.86944444,84.75,1518.25,0.024081577,0.232166974,0.014744007,0.043247804,Severe
21063,40.02027027,436.75,4442.25,0.022436592,0.50317943,0.010729,0.112407824,Extreme
21065,12.8287037,124.5,2078.25,0.013984486,0.529952349,0.008241808,0.055482244,Extreme
21067,3.739495798,108.25,445,0.007017506,0.244648076,0.004100685,0.016664411,Minor
21069,8.832733813,103.25,1227.75,0.020186668,0.479956663,0.013961688,0.040043064,Severe
21071,7.267932489,98,1722.5,0.010380676,0.143991557,0.006091798,0.041284868,Severe
21073,7.586206897,79.75,660,0.008648687,0.114542513,0.005726487,0.019257379,Moderate
21075,59.96621622,226.25,2218.75,0.020341108,0.267677894,0.01145909,0.061108218,Extreme
21077,19.53535354,154.5,1934,0.030224415,0.313111155,0.018762424,0.056431467,Extreme
21079,15.81428571,99.5,1107,0.015615705,0.163097363,0.009421627,0.031701524,Major
21081,9.659836066,114.5,1178.5,0.019312118,0.761888814,0.014094341,0.043004291,Severe
21083,7.613207547,82.25,807,0.021996879,0.572213817,0.015438326,0.033185875,Major
21085,6.168478261,54,1135,0.011864995,0.22675811,0.007691454,0.030436026,Major
21087,47.42391304,387,1090.75,0.019038833,0.153854355,0.010268588,0.0405243,Severe
21089,7.454861111,111.75,1610.25,0.014870762,0.475683891,0.007746446,0.04517262,Severe
21091,8.268678161,169.25,1438.75,0.019315107,0.586802225,0.014214619,0.047075909,Severe
21093,4.646788991,57.75,506.5,0.011482025,0.141313805,0.007945737,0.017025877,Minor
21095,10.15566038,109.75,1614.75,0.011523071,0.35190733,0.006934126,0.042783321,Severe
21097,13.39540816,71,1312.75,0.016122176,0.312440283,0.009462386,0.037030507,Major
21099,16.2699115,135,1838.5,0.015955435,0.167121295,0.011535604,0.047459841,Severe
21101,3.509090909,47.5,579,0.008162661,0.075629162,0.006725348,0.016306019,Minor
21103,18.00900901,120.25,1999,0.012504601,0.195282101,0.008135549,0.0492235,Severe
21105,47.61904762,265,3000,0.030460449,0.259031877,0.015809536,0.07978732,Extreme
21107,7.560747664,122.75,809,0.011950964,0.377631472,0.007840319,0.027894104,Major
21109,17.19662921,118,3061,0.009331347,0.225151868,0.005847308,0.06912128,Extreme
21111,2.544502618,95.5,486,0.004077221,0.132497596,0.002767463,0.014700116,Minor
21113,9.377906977,75.25,806.5,0.011567544,0.239617568,0.00704675,0.024644769,Moderate
21115,9.984813084,127,2136.75,0.010498197,0.13356581,0.007813313,0.050451089,Severe
21117,4.520522388,51.75,605.75,0.006581874,0.069232386,0.00499539,0.016187167,Minor
21119,14.9875,110.25,2398,0.022740313,0.318978282,0.009657836,0.060786171,Extreme
21121,7.284934498,75.5,1668.25,0.008640363,0.195202201,0.005698073,0.03990198,Severe
21123,11.32894737,71.5,861,0.013788222,0.277040286,0.009144231,0.027106262,Major
21125,5.176035503,54.75,874.75,0.006860618,0.107559814,0.004655791,0.022039816,Moderate
21127,15.29234973,119.75,2798.5,0.01440443,0.312895974,0.007851012,0.066631941,Extreme
21129,35.58415842,272.75,3594,0.022518497,0.62599278,0.009929326,0.093091568,Extreme
21131,10.92920354,119,2470,0.030352086,0.634319107,0.015703164,0.069354466,Extreme
21133,10.00141243,119,1770.25,0.017570703,0.431038884,0.010304224,0.049092399,Severe
21135,14.44594595,123.5,1603.5,0.036126453,0.765011248,0.019240439,0.056396196,Extreme
21137,8.695378151,73.25,1034.75,0.014007718,0.139079852,0.009274792,0.028670218,Major
21139,12.5875,58.75,1258.75,0.01497096,0.237444482,0.010612661,0.034639463,Major
21141,13.96523179,126,2108.75,0.015448189,0.386075534,0.011309003,0.055196182,Extreme
21143,18.19556452,101.25,2256.25,0.015272412,0.55704698,0.008145052,0.059205263,Extreme
21145,4.163669065,48.25,578.75,0.007279347,0.114469346,0.00578388,0.016478268,Minor
21147,15.6377551,79,2298.75,0.01453379,0.375224847,0.007797008,0.056723906,Extreme
21149,14.1766055,139.75,1545.25,0.014784562,0.284542699,0.008106179,0.042363195,Severe
21151,4.647177419,60.5,576.25,0.008513928,0.194101921,0.005226097,0.017958477,Minor
21153,15.09763314,147.75,2551.5,0.014453699,0.417342212,0.009184626,0.064183884,Extreme
21155,10.34507042,121.5,734.5,0.014658357,0.173791659,0.010166728,0.024857296,Moderate
21157,9.645491803,83.5,1176.75,0.012764981,0.195749843,0.010120132,0.032409357,Major
21159,16.59074074,103.25,2239.75,0.035058652,0.574178935,0.016790278,0.065108238,Extreme
21161,9.436,55.75,1179.5,0.010095403,0.096463332,0.007991871,0.029425016,Major
21163,11.55833333,210.75,1733.75,0.008041976,0.2654152,0.004665498,0.045294008,Severe
21165,18.38214286,161.75,2573.5,0.032589381,0.980270212,0.017738302,0.078254602,Extreme
21167,11.88709677,75,1105.5,0.01483713,0.215709789,0.009603434,0.031489006,Major
21169,28.69791667,194.5,2755,0.026653777,0.331557134,0.019565598,0.073478939,Extreme
21171,33.01578947,214.5,3136.5,0.025867015,0.245412844,0.01733489,0.079803416,Extreme
21173,7.68622449,127.25,753.25,0.010899908,0.406597828,0.006130137,0.026724219,Moderate
21175,11.51008065,91.75,1427.25,0.013162573,0.251854141,0.008969627,0.038168662,Severe
21177,7.528017241,130.75,873.25,0.017502495,0.884518123,0.011016805,0.037966372,Severe
21179,18.85948905,666.25,2583.75,0.015025701,0.115846123,0.008592855,0.073779424,Extreme
21181,12.73611111,116.75,1146.25,0.022161801,0.319867936,0.016704262,0.03779749,Severe
21183,6.340314136,127.25,1211,0.008124223,0.232804982,0.005235384,0.032513221,Major
21185,8.504966887,84.25,1284.25,0.013585576,0.277246064,0.006060512,0.034883808,Major
21187,9.113782051,65.25,1421.75,0.019078105,0.29471913,0.015184045,0.040450554,Severe
21189,58.76333333,269,4407.25,0.038470032,0.518927445,0.016689481,0.113156211,Extreme
21191,15.01363636,97.5,1651.5,0.01455962,0.208820256,0.008726234,0.042495648,Severe
21193,8.744394619,111.5,1950,0.011747347,0.26064831,0.006968072,0.048153875,Severe
21195,5.791828794,109.25,1488.5,0.00811848,0.150106787,0.005771121,0.036472385,Major
21197,8.297368421,101.75,1576.5,0.021099195,0.790900154,0.013125588,0.0509673,Severe
21199,3.71484375,76.75,951,0.009415279,0.28623912,0.006798025,0.027399126,Major
21201,48.01785714,270.25,2689,0.048640388,0.53920742,0.03140517,0.084749318,Extreme
21203,11.0634715,69.5,2135.25,0.009601759,0.264749263,0.007059562,0.050442813,Severe
21205,11.48320896,155.25,1538.75,0.013689672,0.425096116,0.008578132,0.044263046,Severe
21207,10.2,96,1785,0.010877405,0.158324821,0.007170109,0.043095674,Severe
21209,8.278061224,84.25,811.25,0.012487844,0.211992263,0.008255717,0.02499918,Moderate
21211,8.715686275,77.5,889,0.007116979,0.071596572,0.00488718,0.022642859,Moderate
21213,14.82627119,71,874.75,0.021154046,0.22008792,0.015126603,0.029561457,Major
21215,18.99489796,146.5,1861.5,0.025719304,0.286149643,0.015945562,0.052887416,Severe
